,!Max Actual BP,!Mean Actual BP,Beats per Second (1000ms),Cumulative Perfusion Grad,Current Perfusion Grad,Decision,EGM Kurtosis,EGM Mean,EGM STD,EGM Skewness,Per Cum. Kurtosis,Per Cum. Mean,Per Cum. STD,Per Cum. Skewness,Per Kurtosis,Per Mean,Per STD,Per Skewness,!BP,Per_similarity
829,0.001,-0.0005283333333333333,2.0,62.78074910745925,68.11622325977079,0.0,0.012883657523272252,0.13373767374900575,0.15462986387941235,1.2353755665033201,-1.1057074156808477,0.5331654013683653,0.31591957255868147,-0.7440931954285491,0.44257234936010414,0.6162920452152006,0.20559588211433236,-1.3100414771884168,[144.07772163],0.8828279400824576
830,0.001,-0.0005325,1.0,67.33814039103684,66.11509835637337,0.0,0.499171509954877,0.12286976188290695,0.15498312753392773,1.4294179467860677,-1.1057074156808488,0.483613993647271,0.2865585909444347,-0.7440931954285486,0.44257234936010637,0.6091976763243221,0.18648818053752517,-1.3100414771884177,[139.84499259],0.6315406787994797
831,0.001,-0.0005316666666666667,2.0,67.33814039103684,66.11509835637337,0.0,0.9279659821895803,0.1535287033343796,0.19364710854531753,1.4627040893857184,-1.1057074156808488,0.483613993647271,0.2865585909444347,-0.7440931954285486,0.44257234936010637,0.6091976763243221,0.18648818053752517,-1.3100414771884177,[139.84499259],0.6315406787994797
832,0.001,-0.0005283333333333335,2.0,66.22005798427433,69.9294408322103,0.0,0.9385308086905804,0.15601913568266204,0.19252969573461753,1.459523033653015,1.1593198025123792,0.7555619465663793,0.2702449795693825,-1.5051252927023113,1.0866796008167796,0.6803132463862362,0.21680434479286337,-1.487545446983459,150.53556463603437,0.7949226384739122
833,0.001,-0.0005266666666666666,1.0,67.0522373154426,70.02755989312809,0.0,1.605011001358581,0.1391844660881878,0.19064733332886263,1.7002770759528736,1.1141571161958472,0.7548896914074741,0.2705844222682212,-1.4952333662158397,1.0800494415996118,0.7270666090059652,0.21935576932223466,-1.4875938516884406,151.2720334902512,1.0
834,0.001,-0.0005200000000000001,2.0,67.0522373154426,70.02755989312809,0.0,-0.004771720766770571,0.1932422390898586,0.24260945951182905,1.2464984732521303,1.1141571161958472,0.7548896914074741,0.2705844222682212,-1.4952333662158397,1.0800494415996118,0.7270666090059652,0.21935576932223466,-1.4875938516884406,151.2720334902512,1.0
835,0.001,-0.0005308333333333334,2.0,67.3605604806636,27.549078382531917,0.0,0.008848716554312741,0.19524623614473857,0.24133358585807557,1.2519794215757047,-1.5727797205089453,0.47463830690315756,0.3478856747060685,-0.3484112832425488,-0.4133523634230136,0.73527261970276,0.2021296690234591,-0.9728974052420151,[30.37536974],0.6384117669693061
836,0.001,-0.0005291666666666667,1.0,67.63525930438452,25.37087394164258,0.0,1.283694655661809,0.15841279505787015,0.22121113528689934,1.6617294912837342,-1.5727797205089455,0.43147040292938504,0.31624580244723993,-0.34841128324254894,-0.41335236342301274,0.6806560261373038,0.18374616727960308,-0.9728974052420161,27.973700822111986,0.8975393425914072
837,0.001,-0.0005425,2.0,66.17122841610242,25.37087394164258,0.0,0.20570428003831553,0.1881462016286733,0.23022451162158988,1.2981068058600858,-1.5727797205089455,0.43147040292938504,0.31624580244723993,-0.34841128324254894,-0.41335236342301274,0.7033312033755931,0.18374616727960308,-0.9728974052420161,27.973700822111986,0.6400719303626059
838,0.001,-0.0005433333333333334,2.0,53.11112516938781,68.44268632584877,0.0,0.18686802474520814,0.18583963185634045,0.2317002697699801,1.291033496960342,0.23167997457908074,0.763170081464369,0.22501885286510137,-1.0707741530686428,0.23167997457908074,0.6876331868995696,0.22501885286510137,-1.0707741530686428,[163.24930105],0.9991094657053113
